TagID 80010000 	 TagName org.codeaurora.qcamera3.aec_convergence_speed.aec_speed 			 Size 4 	 Type 2 	 TagType 1 
TagID 80020000 	 TagName org.codeaurora.qcamera3.sharpness.strength 			 Size 4 	 Type 1 	 TagType 1 
TagID 80020001 	 TagName org.codeaurora.qcamera3.sharpness.range 			 Size 8 	 Type 1 	 TagType 1 
TagID 80030000 	 TagName org.codeaurora.qcamera3.contrast.level 			 Size 4 	 Type 1 	 TagType 1 
TagID 80040000 	 TagName org.codeaurora.qcamera3.iso_exp_priority.use_iso_exp_priority 			 Size 8 	 Type 3 	 TagType 1 
TagID 80040001 	 TagName org.codeaurora.qcamera3.iso_exp_priority.use_iso_value 			 Size 4 	 Type 1 	 TagType 1 
TagID 80040002 	 TagName org.codeaurora.qcamera3.iso_exp_priority.select_priority 			 Size 4 	 Type 1 	 TagType 1 
TagID 80040003 	 TagName org.codeaurora.qcamera3.iso_exp_priority.iso_available_modes 			 Size 32 	 Type 1 	 TagType 1 
TagID 80040004 	 TagName org.codeaurora.qcamera3.iso_exp_priority.exposure_time_range 			 Size 16 	 Type 3 	 TagType 1 
TagID 80040005 	 TagName org.codeaurora.qcamera3.iso_exp_priority.use_gain_value 			 Size 4 	 Type 2 	 TagType 1 
TagID 80050000 	 TagName org.codeaurora.qcamera3.histogram.enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80050001 	 TagName org.codeaurora.qcamera3.histogram.buckets 			 Size 4 	 Type 1 	 TagType 1 
TagID 80050002 	 TagName org.codeaurora.qcamera3.histogram.max_count 			 Size 4 	 Type 1 	 TagType 1 
TagID 80050003 	 TagName org.codeaurora.qcamera3.histogram.stats 			 Size 4096 	 Type 1 	 TagType 1 
TagID 80050004 	 TagName org.codeaurora.qcamera3.histogram.stats_type 			 Size 4 	 Type 1 	 TagType 1 
TagID 80060000 	 TagName org.codeaurora.qcamera3.bayer_grid.enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80060001 	 TagName org.codeaurora.qcamera3.bayer_grid.width 			 Size 4 	 Type 1 	 TagType 1 
TagID 80060002 	 TagName org.codeaurora.qcamera3.bayer_grid.height 			 Size 4 	 Type 1 	 TagType 1 
TagID 80060003 	 TagName org.codeaurora.qcamera3.bayer_grid.r_stats 			 Size 15552 	 Type 1 	 TagType 1 
TagID 80060004 	 TagName org.codeaurora.qcamera3.bayer_grid.g_stats 			 Size 15552 	 Type 1 	 TagType 1 
TagID 80060005 	 TagName org.codeaurora.qcamera3.bayer_grid.b_stats 			 Size 15552 	 Type 1 	 TagType 1 
TagID 80060006 	 TagName org.codeaurora.qcamera3.bayer_grid.stats_type 			 Size 4 	 Type 1 	 TagType 1 
TagID 80070000 	 TagName org.codeaurora.qcamera3.bayer_exposure.enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80070001 	 TagName org.codeaurora.qcamera3.bayer_exposure.width 			 Size 4 	 Type 1 	 TagType 1 
TagID 80070002 	 TagName org.codeaurora.qcamera3.bayer_exposure.height 			 Size 4 	 Type 1 	 TagType 1 
TagID 80070003 	 TagName org.codeaurora.qcamera3.bayer_exposure.r_stats 			 Size 15552 	 Type 1 	 TagType 1 
TagID 80070004 	 TagName org.codeaurora.qcamera3.bayer_exposure.g_stats 			 Size 15552 	 Type 1 	 TagType 1 
TagID 80070005 	 TagName org.codeaurora.qcamera3.bayer_exposure.b_stats 			 Size 15552 	 Type 1 	 TagType 1 
TagID 80070006 	 TagName org.codeaurora.qcamera3.bayer_exposure.stats_type 			 Size 4 	 Type 1 	 TagType 1 
TagID 80070007 	 TagName org.codeaurora.qcamera3.bayer_exposure.roi_be_x 			 Size 4 	 Type 2 	 TagType 1 
TagID 80070008 	 TagName org.codeaurora.qcamera3.bayer_exposure.roi_be_y 			 Size 4 	 Type 2 	 TagType 1 
TagID 80070009 	 TagName org.codeaurora.qcamera3.bayer_exposure.roi_be_width 			 Size 4 	 Type 2 	 TagType 1 
TagID 8007000a 	 TagName org.codeaurora.qcamera3.bayer_exposure.roi_be_height 			 Size 4 	 Type 2 	 TagType 1 
TagID 8007000b 	 TagName org.codeaurora.qcamera3.bayer_exposure.bitDepth 			 Size 4 	 Type 1 	 TagType 1 
TagID 80080000 	 TagName org.codeaurora.qcamera3.instant_aec.instant_aec_mode 			 Size 4 	 Type 1 	 TagType 1 
TagID 80080001 	 TagName org.codeaurora.qcamera3.instant_aec.instant_aec_available_modes 			 Size 12 	 Type 1 	 TagType 1 
TagID 80090000 	 TagName org.codeaurora.qcamera3.awb_convergence_speed.awb_speed 			 Size 4 	 Type 2 	 TagType 1 
TagID 800a0000 	 TagName org.codeaurora.qcamera3.ae_bracket.mode 			 Size 1 	 Type 0 	 TagType 1 
TagID 800a0001 	 TagName org.codeaurora.qcamera3.ae_bracket.num_frames 			 Size 4 	 Type 1 	 TagType 1 
TagID 800a0002 	 TagName org.codeaurora.qcamera3.ae_bracket.exposure_values 			 Size 64 	 Type 1 	 TagType 1 
TagID 800b0000 	 TagName org.codeaurora.qcamera3.af_bracket.AFBracketingConfiguration 			 Size 20 	 Type 0 	 TagType 1 
TagID 800c0000 	 TagName org.codeaurora.qcamera3.jpeg_encode_crop.enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 800c0001 	 TagName org.codeaurora.qcamera3.jpeg_encode_crop.rect 			 Size 16 	 Type 1 	 TagType 1 
TagID 800c0002 	 TagName org.codeaurora.qcamera3.jpeg_encode_crop.roi 			 Size 16 	 Type 1 	 TagType 1 
TagID 800d0000 	 TagName org.codeaurora.qcamera3.sensor_meta_data.dynamic_black_level_pa 			 Size 4 	 Type 2 	 TagType 1 
TagID 800d0001 	 TagName org.codeaurora.qcamera3.sensor_meta_data.is_mono_only 			 Size 1 	 Type 0 	 TagType 1 
TagID 800d0002 	 TagName org.codeaurora.qcamera3.sensor_meta_data.current_mode 			 Size 4 	 Type 1 	 TagType 1 
TagID 800d0003 	 TagName org.codeaurora.qcamera3.sensor_meta_data.EEPROMInformation 			 Size 2064 	 Type 0 	 TagType 1 
TagID 800d0004 	 TagName org.codeaurora.qcamera3.sensor_meta_data.integration_informatio 			 Size 12 	 Type 1 	 TagType 1 
TagID 800d0005 	 TagName org.codeaurora.qcamera3.sensor_meta_data.mountAngle 			 Size 4 	 Type 1 	 TagType 1 
TagID 800d0006 	 TagName org.codeaurora.qcamera3.sensor_meta_data.CSIPHYSlotInfo 			 Size 4 	 Type 1 	 TagType 1 
TagID 800d0007 	 TagName org.codeaurora.qcamera3.sensor_meta_data.cameraPosition 			 Size 4 	 Type 1 	 TagType 1 
TagID 800d0008 	 TagName org.codeaurora.qcamera3.sensor_meta_data.sensor_mode_info 			 Size 448 	 Type 0 	 TagType 1 
TagID 800d0009 	 TagName org.codeaurora.qcamera3.sensor_meta_data.sensor_pdaf_info 			 Size 2068 	 Type 0 	 TagType 1 
TagID 800d000a 	 TagName org.codeaurora.qcamera3.sensor_meta_data.targetFPS 			 Size 4 	 Type 1 	 TagType 1 
TagID 800d000b 	 TagName org.codeaurora.qcamera3.sensor_meta_data.DepthConversionLibInfo 			 Size 24 	 Type 0 	 TagType 1 
TagID 800d000c 	 TagName org.codeaurora.qcamera3.sensor_meta_data.sensorCaps 			 Size 96 	 Type 0 	 TagType 1 
TagID 800d000d 	 TagName org.codeaurora.qcamera3.sensor_meta_data.dynamicSensorModeSwitc 			 Size 4 	 Type 1 	 TagType 1 
TagID 800e0000 	 TagName org.codeaurora.qcamera3.av_timer.use_av_timer 			 Size 1 	 Type 0 	 TagType 1 
TagID 800f0000 	 TagName org.codeaurora.qcamera3.shadingCorrection.enableShadingCorrecti 			 Size 1 	 Type 0 	 TagType 1 
TagID 80100000 	 TagName org.codeaurora.qcamera3.SWPDPC.enableSWPDPC 			 Size 1 	 Type 0 	 TagType 1 
TagID 80110000 	 TagName org.codeaurora.qcamera3.inSensorSHDRMode.inSensorSHDRMode 			 Size 1 	 Type 0 	 TagType 1 
TagID 80120000 	 TagName org.quic.camera2.statsconfigs.AECStatsControl 			 Size 1880 	 Type 0 	 TagType 1 
TagID 80120001 	 TagName org.quic.camera2.statsconfigs.AWBStatsControl 			 Size 96 	 Type 0 	 TagType 1 
TagID 80120002 	 TagName org.quic.camera2.statsconfigs.AFStatsControl 			 Size 7360 	 Type 0 	 TagType 1 
TagID 80120003 	 TagName org.quic.camera2.statsconfigs.AFDStatsControl 			 Size 132 	 Type 0 	 TagType 1 
TagID 80120004 	 TagName org.quic.camera2.statsconfigs.IHistStatsControl 			 Size 24 	 Type 0 	 TagType 1 
TagID 80120005 	 TagName org.quic.camera2.statsconfigs.AECFrameControl 			 Size 264 	 Type 0 	 TagType 1 
TagID 80120006 	 TagName org.quic.camera2.statsconfigs.AWBFrameControl 			 Size 376 	 Type 0 	 TagType 1 
TagID 80120007 	 TagName org.quic.camera2.statsconfigs.AFFrameControl 			 Size 536 	 Type 0 	 TagType 1 
TagID 80120008 	 TagName org.quic.camera2.statsconfigs.DigitalGainControl 			 Size 4 	 Type 0 	 TagType 1 
TagID 80120009 	 TagName org.quic.camera2.statsconfigs.AWBWarmstartGain 			 Size 12 	 Type 2 	 TagType 1 
TagID 8012000a 	 TagName org.quic.camera2.statsconfigs.AWBWarmstartCCT 			 Size 4 	 Type 2 	 TagType 1 
TagID 8012000b 	 TagName org.quic.camera2.statsconfigs.AWBFrameControlRGain 			 Size 4 	 Type 2 	 TagType 1 
TagID 8012000c 	 TagName org.quic.camera2.statsconfigs.AWBFrameControlGGain 			 Size 4 	 Type 2 	 TagType 1 
TagID 8012000d 	 TagName org.quic.camera2.statsconfigs.AWBFrameControlBGain 			 Size 4 	 Type 2 	 TagType 1 
TagID 8012000e 	 TagName org.quic.camera2.statsconfigs.AWBFrameControlCCT 			 Size 4 	 Type 1 	 TagType 1 
TagID 8012000f 	 TagName org.quic.camera2.statsconfigs.AWBDecisionAfterTC 			 Size 8 	 Type 2 	 TagType 1 
TagID 80120010 	 TagName org.quic.camera2.statsconfigs.HistNodeLTCRatioIndex 			 Size 4 	 Type 0 	 TagType 1 
TagID 80120011 	 TagName org.quic.camera2.statsconfigs.AECStartUpSensitivity 			 Size 12 	 Type 2 	 TagType 1 
TagID 80120012 	 TagName org.quic.camera2.statsconfigs.AECSensitivity 			 Size 12 	 Type 2 	 TagType 1 
TagID 80120013 	 TagName org.quic.camera2.statsconfigs.AECExposureTime 			 Size 24 	 Type 3 	 TagType 1 
TagID 80120014 	 TagName org.quic.camera2.statsconfigs.AECLinearGain 			 Size 12 	 Type 2 	 TagType 1 
TagID 80120015 	 TagName org.quic.camera2.statsconfigs.AECLuxIndex 			 Size 4 	 Type 2 	 TagType 1 
TagID 80120016 	 TagName org.quic.camera2.statsconfigs.FOVCFrameControl 			 Size 176 	 Type 0 	 TagType 1 
TagID 80120017 	 TagName org.quic.camera2.statsconfigs.MultiCamera3ASyncType 			 Size 4 	 Type 1 	 TagType 1 
TagID 80120018 	 TagName org.quic.camera2.statsconfigs.QLLFrameControl 			 Size 48 	 Type 0 	 TagType 1 
TagID 80120019 	 TagName org.quic.camera2.statsconfigs.QLLAWBSnapshotControl 			 Size 376 	 Type 0 	 TagType 1 
TagID 8012001a 	 TagName org.quic.camera2.statsconfigs.IFOVCFrameControl 			 Size 176 	 Type 0 	 TagType 1 
TagID 8012001b 	 TagName org.quic.camera2.statsconfigs.isAFLock 			 Size 4 	 Type 0 	 TagType 1 
TagID 8012001c 	 TagName org.quic.camera2.statsconfigs.ratioLongtoShort 			 Size 4 	 Type 2 	 TagType 1 
TagID 8012001d 	 TagName org.quic.camera2.statsconfigs.ratioLongtoSafe 			 Size 4 	 Type 2 	 TagType 1 
TagID 8012001e 	 TagName org.quic.camera2.statsconfigs.ratioSafetoShort 			 Size 4 	 Type 2 	 TagType 1 
TagID 8012001f 	 TagName org.quic.camera2.statsconfigs.AECCompenDarkBoostGain 			 Size 4 	 Type 2 	 TagType 1 
TagID 80120020 	 TagName org.quic.camera2.statsconfigs.AECCompenADRCGain 			 Size 4 	 Type 2 	 TagType 1 
TagID 80120021 	 TagName org.quic.camera2.statsconfigs.AECWarmstartCompenDBGain 			 Size 4 	 Type 2 	 TagType 1 
TagID 80120022 	 TagName org.quic.camera2.statsconfigs.AECWarmstartCompenADRCGain 			 Size 4 	 Type 2 	 TagType 1 
TagID 80120023 	 TagName org.quic.camera2.statsconfigs.AECRequestID 			 Size 8 	 Type 3 	 TagType 1 
TagID 80120024 	 TagName org.quic.camera2.statsconfigs.AECCameraID 			 Size 4 	 Type 1 	 TagType 1 
TagID 80130000 	 TagName org.quic.camera2.iqsettings.OEMIFEIQSetting 			 Size 40216 	 Type 0 	 TagType 1 
TagID 80130001 	 TagName org.quic.camera2.iqsettings.OEMBPSIQSetting 			 Size 17924 	 Type 0 	 TagType 1 
TagID 80130002 	 TagName org.quic.camera2.iqsettings.OEMIPEIQSetting 			 Size 46624 	 Type 0 	 TagType 1 
TagID 80140000 	 TagName org.quic.camera2.oem.trigger.OEM_AEC_IQTrigger 			 Size 80 	 Type 2 	 TagType 1 
TagID 80140001 	 TagName org.quic.camera2.oem.trigger.OEM_AWB_IQTrigger 			 Size 80 	 Type 2 	 TagType 1 
TagID 80140002 	 TagName org.quic.camera2.oem.trigger.OEM_AF_IQTrigger 			 Size 80 	 Type 2 	 TagType 1 
TagID 80140003 	 TagName org.quic.camera2.oem.trigger.OEM_Reserve_IQTrigger 			 Size 80 	 Type 2 	 TagType 1 
TagID 80150000 	 TagName org.quic.camera2.streamconfigs.HDRVideoMode 			 Size 1 	 Type 0 	 TagType 1 
TagID 80160000 	 TagName org.quic.camera2.jpegquantizationtables.OEMJPEGLumaQuantization 			 Size 128 	 Type 0 	 TagType 1 
TagID 80160001 	 TagName org.quic.camera2.jpegquantizationtables.OEMJPEGChromaQuantizati 			 Size 128 	 Type 0 	 TagType 1 
TagID 80170000 	 TagName org.quic.camera2.sensor_register_control.sensor_register_contro 			 Size 128 	 Type 1 	 TagType 1 
TagID 80180000 	 TagName org.quic.camera2.ipeicaconfigs.ICAInPerspectiveTransform 			 Size 360 	 Type 0 	 TagType 1 
TagID 80180001 	 TagName org.quic.camera2.ipeicaconfigs.ICAInGridOut2InTransform 			 Size 27392 	 Type 0 	 TagType 1 
TagID 80180002 	 TagName org.quic.camera2.ipeicaconfigs.ICAInGridIn2OutTransform 			 Size 27392 	 Type 0 	 TagType 1 
TagID 80180003 	 TagName org.quic.camera2.ipeicaconfigs.ICAInInterpolationParams 			 Size 124 	 Type 0 	 TagType 1 
TagID 80180004 	 TagName org.quic.camera2.ipeicaconfigs.ICARefPerspectiveTransform 			 Size 360 	 Type 0 	 TagType 1 
TagID 80180005 	 TagName org.quic.camera2.ipeicaconfigs.ICARefGridTransform 			 Size 27392 	 Type 0 	 TagType 1 
TagID 80180006 	 TagName org.quic.camera2.ipeicaconfigs.ICARefInterpolationParams 			 Size 124 	 Type 0 	 TagType 1 
TagID 80180007 	 TagName org.quic.camera2.ipeicaconfigs.ICAReferenceParams 			 Size 360 	 Type 0 	 TagType 1 
TagID 80180008 	 TagName org.quic.camera2.ipeicaconfigs.ICAReferenceParamsLookAhead 			 Size 360 	 Type 0 	 TagType 1 
TagID 80180009 	 TagName org.quic.camera2.ipeicaconfigs.ICAInPerspectiveTransformLookAhe 			 Size 360 	 Type 0 	 TagType 1 
TagID 8018000a 	 TagName org.quic.camera2.ipeicaconfigs.ICAInGridTransformLookahead 			 Size 27392 	 Type 0 	 TagType 1 
TagID 8018000b 	 TagName org.quic.camera2.ipeicaconfigs.ExtraFrameworkBuffers 			 Size 4 	 Type 0 	 TagType 1 
TagID 8018000c 	 TagName org.quic.camera2.ipeicaconfigs.EISv3OutputCropFOV 			 Size 24 	 Type 0 	 TagType 1 
TagID 8018000d 	 TagName org.quic.camera2.ipeicaconfigs.EISv2OutputCropFOV 			 Size 24 	 Type 0 	 TagType 1 
TagID 80190000 	 TagName org.quic.camera2.mfnrconfigs.MFNRTotalNumFrames 			 Size 4 	 Type 1 	 TagType 1 
TagID 80190001 	 TagName org.quic.camera2.mfnrconfigs.MFNRBlendFrameNum 			 Size 4 	 Type 1 	 TagType 1 
TagID 80190002 	 TagName org.quic.camera2.mfnrconfigs.MultiframeRequestTimestamp 			 Size 8 	 Type 3 	 TagType 1 
TagID 801a0000 	 TagName org.quic.camera2.mfsrconfigs.MFSRTotalNumFrames 			 Size 4 	 Type 1 	 TagType 1 
TagID 801a0001 	 TagName org.quic.camera2.mfsrconfigs.MFSRBlendFrameNum 			 Size 4 	 Type 1 	 TagType 1 
TagID 801b0000 	 TagName org.quic.camera.debugdata.DebugDataAll 			 Size 16 	 Type 0 	 TagType 1 
TagID 801b0001 	 TagName org.quic.camera.debugdata.DebugDataAEC 			 Size 16 	 Type 0 	 TagType 1 
TagID 801b0002 	 TagName org.quic.camera.debugdata.DebugDataAWB 			 Size 16 	 Type 0 	 TagType 1 
TagID 801b0003 	 TagName org.quic.camera.debugdata.DebugDataAF 			 Size 16 	 Type 0 	 TagType 1 
TagID 801b0004 	 TagName org.quic.camera.debugdata.DebugDataAFD 			 Size 16 	 Type 0 	 TagType 1 
TagID 801c0000 	 TagName org.quic.camera.tuningdata.TuningDataDump 			 Size 16 	 Type 0 	 TagType 1 
TagID 801d0000 	 TagName org.quic.camera.focusvalue.FocusValue 			 Size 4 	 Type 2 	 TagType 1 
TagID 801e0000 	 TagName org.quic.camera.offlineRSstats.stats 			 Size 98312 	 Type 0 	 TagType 1 
TagID 801e0001 	 TagName org.quic.camera.offlineRSstats.rsconfig 			 Size 176 	 Type 0 	 TagType 1 
TagID 801f0000 	 TagName org.quic.camera.opeADRCInfoData.adrcData 			 Size 33392 	 Type 0 	 TagType 1 
TagID 80200000 	 TagName org.quic.camera2.tuning.mode.TuningMode 			 Size 60 	 Type 0 	 TagType 1 
TagID 80210000 	 TagName org.quic.camera2.tuning.feature.Feature1Mode 			 Size 1 	 Type 0 	 TagType 1 
TagID 80210001 	 TagName org.quic.camera2.tuning.feature.Feature2Mode 			 Size 1 	 Type 0 	 TagType 1 
TagID 80220000 	 TagName org.quic.camera2.oemfdconfig.OEMFDConfig 			 Size 676 	 Type 0 	 TagType 1 
TagID 80230000 	 TagName org.quic.camera2.oemfdresults.OEMFDResults 			 Size 816 	 Type 0 	 TagType 1 
TagID 80230001 	 TagName org.quic.camera2.oemfdresults.OEMFDContourResults 			 Size 24072 	 Type 1 	 TagType 1 
TagID 80240000 	 TagName org.quic.camera2.objectTrackingConfig.Enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80240001 	 TagName org.quic.camera2.objectTrackingConfig.CmdTrigger 			 Size 4 	 Type 1 	 TagType 1 
TagID 80240002 	 TagName org.quic.camera2.objectTrackingConfig.RegisterROI 			 Size 16 	 Type 1 	 TagType 1 
TagID 80250000 	 TagName org.quic.camera2.objectTrackingResults.TrackerEnable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80250001 	 TagName org.quic.camera2.objectTrackingResults.TrackerStatus 			 Size 4 	 Type 1 	 TagType 1 
TagID 80250002 	 TagName org.quic.camera2.objectTrackingResults.ResultROI 			 Size 16 	 Type 1 	 TagType 1 
TagID 80250003 	 TagName org.quic.camera2.objectTrackingResults.TrackerScore 			 Size 4 	 Type 1 	 TagType 1 
TagID 80260000 	 TagName org.quic.camera2.ref.cropsize.RefCropSize 			 Size 8 	 Type 0 	 TagType 1 
TagID 80260001 	 TagName org.quic.camera2.ref.cropsize.DisableZoomCrop 			 Size 4 	 Type 1 	 TagType 1 
TagID 80270000 	 TagName org.codeaurora.qcamera3.manualWB.color_temperature 			 Size 4 	 Type 1 	 TagType 1 
TagID 80270001 	 TagName org.codeaurora.qcamera3.manualWB.color_temperature_range 			 Size 8 	 Type 1 	 TagType 1 
TagID 80270002 	 TagName org.codeaurora.qcamera3.manualWB.gains 			 Size 12 	 Type 2 	 TagType 1 
TagID 80270003 	 TagName org.codeaurora.qcamera3.manualWB.gains_range 			 Size 8 	 Type 2 	 TagType 1 
TagID 80270004 	 TagName org.codeaurora.qcamera3.manualWB.partial_mwb_mode 			 Size 4 	 Type 1 	 TagType 1 
TagID 80280000 	 TagName org.codeaurora.qcamera3.temporal_denoise.enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 80280001 	 TagName org.codeaurora.qcamera3.temporal_denoise.process_type 			 Size 16 	 Type 1 	 TagType 1 
TagID 80290000 	 TagName org.quic.camera.ifecropinfo.ResidualCrop 			 Size 128 	 Type 0 	 TagType 1 
TagID 80290001 	 TagName org.quic.camera.ifecropinfo.AppliedCrop 			 Size 128 	 Type 0 	 TagType 1 
TagID 80290002 	 TagName org.quic.camera.ifecropinfo.SensorIFEAppliedCrop 			 Size 128 	 Type 0 	 TagType 1 
TagID 802a0000 	 TagName org.quic.camera.ifeinitpacket.Submitted 			 Size 4 	 Type 0 	 TagType 1 
TagID 802b0000 	 TagName org.quic.camera.eis3enable.EISV3Enable 			 Size 1 	 Type 0 	 TagType 1 
TagID 802c0000 	 TagName org.quic.camera.streamTypePresent.preview 			 Size 1 	 Type 0 	 TagType 1 
TagID 802d0000 	 TagName org.quic.camera.eisrealtime.Enabled 			 Size 1 	 Type 0 	 TagType 1 
TagID 802d0001 	 TagName org.quic.camera.eisrealtime.RequestedMargin 			 Size 8 	 Type 0 	 TagType 1 
TagID 802d0002 	 TagName org.quic.camera.eisrealtime.StabilizationMargins 			 Size 8 	 Type 0 	 TagType 1 
TagID 802d0003 	 TagName org.quic.camera.eisrealtime.AdditionalCropOffset 			 Size 8 	 Type 0 	 TagType 1 
TagID 802d0004 	 TagName org.quic.camera.eisrealtime.StabilizedOutputDims 			 Size 8 	 Type 0 	 TagType 1 
TagID 802d0005 	 TagName org.quic.camera.eisrealtime.MinimalTotalMargins 			 Size 8 	 Type 0 	 TagType 1 
TagID 802d0006 	 TagName org.quic.camera.eisrealtime.MotionIndication 			 Size 4 	 Type 0 	 TagType 1 
TagID 802d0007 	 TagName org.quic.camera.eisrealtime.EISOISMode 			 Size 8 	 Type 0 	 TagType 1 
TagID 802d0008 	 TagName org.quic.camera.eisrealtime.EIS2ModeWithDM 			 Size 4 	 Type 0 	 TagType 1 
TagID 802e0000 	 TagName org.quic.camera.eislookahead.Enabled 			 Size 1 	 Type 0 	 TagType 1 
TagID 802e0001 	 TagName org.quic.camera.eislookahead.FrameDelay 			 Size 4 	 Type 0 	 TagType 1 
TagID 802e0002 	 TagName org.quic.camera.eislookahead.RequestedMargin 			 Size 8 	 Type 0 	 TagType 1 
TagID 802e0003 	 TagName org.quic.camera.eislookahead.StabilizationMargins 			 Size 8 	 Type 0 	 TagType 1 
TagID 802e0004 	 TagName org.quic.camera.eislookahead.AdditionalCropOffset 			 Size 8 	 Type 0 	 TagType 1 
TagID 802e0005 	 TagName org.quic.camera.eislookahead.StabilizedOutputDims 			 Size 8 	 Type 0 	 TagType 1 
TagID 802e0006 	 TagName org.quic.camera.eislookahead.MinimalTotalMargins 			 Size 8 	 Type 0 	 TagType 1 
TagID 802e0007 	 TagName org.quic.camera.eislookahead.DISMVStats 			 Size 13624 	 Type 0 	 TagType 1 
TagID 802e0008 	 TagName org.quic.camera.eislookahead.ExtraHALBuffers 			 Size 4 	 Type 0 	 TagType 1 
TagID 802e0009 	 TagName org.quic.camera.eislookahead.MOFAlignment 			 Size 64 	 Type 0 	 TagType 1 
TagID 802f0000 	 TagName org.quic.camera.qtimer.timestamp 			 Size 16 	 Type 0 	 TagType 1 
TagID 802f0001 	 TagName org.quic.camera.qtimer.startOfExposure 			 Size 16 	 Type 0 	 TagType 1 
TagID 80300000 	 TagName org.codeaurora.qcamera3.stats.is_hdr_scene 			 Size 1 	 Type 0 	 TagType 1 
TagID 80300001 	 TagName org.codeaurora.qcamera3.stats.bsgc_available 			 Size 1 	 Type 0 	 TagType 1 
TagID 80300002 	 TagName org.codeaurora.qcamera3.stats.blink_detected 			 Size 10 	 Type 0 	 TagType 1 
TagID 80300003 	 TagName org.codeaurora.qcamera3.stats.blink_degree 			 Size 20 	 Type 0 	 TagType 1 
TagID 80300004 	 TagName org.codeaurora.qcamera3.stats.smile_degree 			 Size 10 	 Type 0 	 TagType 1 
TagID 80300005 	 TagName org.codeaurora.qcamera3.stats.smile_confidence 			 Size 10 	 Type 0 	 TagType 1 
TagID 80300006 	 TagName org.codeaurora.qcamera3.stats.gaze_angle 			 Size 10 	 Type 0 	 TagType 1 
TagID 80300007 	 TagName org.codeaurora.qcamera3.stats.gaze_direction 			 Size 120 	 Type 1 	 TagType 1 
TagID 80300008 	 TagName org.codeaurora.qcamera3.stats.gaze_degree 			 Size 20 	 Type 0 	 TagType 1 
TagID 80300009 	 TagName org.codeaurora.qcamera3.stats.contours 			 Size 7120 	 Type 1 	 TagType 1 
TagID 8030000a 	 TagName org.codeaurora.qcamera3.stats.contour_results 			 Size 24072 	 Type 1 	 TagType 1 
TagID 80310000 	 TagName org.codeaurora.qcamera3.quadra_cfa.is_qcfa_sensor 			 Size 1 	 Type 0 	 TagType 1 
TagID 80310001 	 TagName org.codeaurora.qcamera3.quadra_cfa.qcfa_dimension 			 Size 8 	 Type 1 	 TagType 1 
TagID 80320000 	 TagName org.quic.camera.resource.enable 			 Size 4 	 Type 1 	 TagType 1 
TagID 80320001 	 TagName org.quic.camera.resource.res_type 			 Size 4 	 Type 1 	 TagType 1 
TagID 80330000 	 TagName org.codeaurora.qcamera3.available_video_hdr_modes.video_hdr_mod 			 Size 20 	 Type 1 	 TagType 1 
TagID 80340000 	 TagName org.codeaurora.qcamera3.supportedHDRmodes.HDRModes 			 Size 12 	 Type 1 	 TagType 1 
TagID 80350000 	 TagName org.codeaurora.qcamera3.HDRMaxResolutionCap.HDRMaxResolution 			 Size 8 	 Type 1 	 TagType 1 
TagID 80360000 	 TagName org.quic.camera.streamDimension.preview 			 Size 8 	 Type 0 	 TagType 1 
TagID 80360001 	 TagName org.quic.camera.streamDimension.video 			 Size 8 	 Type 0 	 TagType 1 
TagID 80360002 	 TagName org.quic.camera.streamDimension.snapshot 			 Size 8 	 Type 0 	 TagType 1 
TagID 80360003 	 TagName org.quic.camera.streamDimension.depth 			 Size 8 	 Type 0 	 TagType 1 
TagID 80370000 	 TagName org.quic.camera2.sensormode.info.SensorModeTable 			 Size 488 	 Type 1 	 TagType 1 
TagID 80370001 	 TagName org.quic.camera2.sensormode.info.SensorModeIndex 			 Size 4 	 Type 1 	 TagType 1 
TagID 80380000 	 TagName org.quic.camera2.verticalOffset.duration 			 Size 4 	 Type 1 	 TagType 1 
TagID 80390000 	 TagName org.quic.camera2.customhfrfps.info.CustomHFRFpsTable 			 Size 480 	 Type 1 	 TagType 1 
TagID 803a0000 	 TagName org.quic.camera2.streamBasedFPS.info.StreamBasedFPSTable 			 Size 640 	 Type 1 	 TagType 1 
TagID 803a0001 	 TagName org.quic.camera2.streamBasedFPS.info.PreviewFPS 			 Size 4 	 Type 1 	 TagType 1 
TagID 803a0002 	 TagName org.quic.camera2.streamBasedFPS.info.VideoFPS 			 Size 4 	 Type 1 	 TagType 1 
TagID 803b0000 	 TagName org.quic.camera2.VideoConfigurations.info.VideoConfigurationsTa 			 Size 2880 	 Type 1 	 TagType 1 
TagID 803b0001 	 TagName org.quic.camera2.VideoConfigurations.info.VideoConfigurationsTa 			 Size 4 	 Type 1 	 TagType 1 
TagID 803c0000 	 TagName org.quic.camera.gammainfo.GammaInfo 			 Size 1028 	 Type 0 	 TagType 1 
TagID 803d0000 	 TagName org.quic.camera.uvgammainfo.RealtimeUVGammaInfo 			 Size 520 	 Type 0 	 TagType 1 
TagID 803d0001 	 TagName org.quic.camera.uvgammainfo.OfflineUVGammaInfo 			 Size 520 	 Type 0 	 TagType 1 
